date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:23:19	7922/7922	---M--	200	added ('OK')	image/png	date:Mon,%2005%20May%202025%2012:20:23%20GMT	https://merlionit.com/storage/app/uploads/IYDc9DJm64TnVUcu4oxMGhYIYH1dBwXK1pXDT2SC.png	C:/My%20Web%20Sites/merlion_copia/merlionit.com/storage/app/uploads/IYDc9DJm64TnVUcu4oxMGhYIYH1dBwXK1pXDT2SC.png	(from http://www.merlionit.com/)
11:23:19	6157/6157	---M--	200	added ('OK')	image/png	date:Mon,%2005%20May%202025%2012:19:11%20GMT	https://merlionit.com/storage/app/uploads/5EAqerrJb97X05cEijeCYHJAKJoJvDEDXxZ6XPpl.png	C:/My%20Web%20Sites/merlion_copia/merlionit.com/storage/app/uploads/5EAqerrJb97X05cEijeCYHJAKJoJvDEDXxZ6XPpl.png	(from http://www.merlionit.com/)
11:23:19	10048/10048	---M--	200	added ('OK')	image/png	date:Mon,%2005%20May%202025%2012:20:38%20GMT	https://merlionit.com/storage/app/uploads/LvFqciJAJpwAHQtekSSjWvDkh646vaBTarlfcsVc.png	C:/My%20Web%20Sites/merlion_copia/merlionit.com/storage/app/uploads/LvFqciJAJpwAHQtekSSjWvDkh646vaBTarlfcsVc.png	(from http://www.merlionit.com/)
11:23:19	3331/3331	---M--	200	added ('OK')	image/png	date:Mon,%2005%20May%202025%2012:19:16%20GMT	https://merlionit.com/storage/app/uploads/6ERs6yv4bkq27F9Ic0ltX0UnqnkIpKp1fuE9QyvN.png	C:/My%20Web%20Sites/merlion_copia/merlionit.com/storage/app/uploads/6ERs6yv4bkq27F9Ic0ltX0UnqnkIpKp1fuE9QyvN.png	(from http://www.merlionit.com/)
11:23:19	4193/4193	---M--	200	added ('OK')	image/png	date:Mon,%2005%20May%202025%2012:21:12%20GMT	https://merlionit.com/storage/app/uploads/rToj2kSTsTjLNQyOD8BQnctp9mjk2hLsy63hdEvl.png	C:/My%20Web%20Sites/merlion_copia/merlionit.com/storage/app/uploads/rToj2kSTsTjLNQyOD8BQnctp9mjk2hLsy63hdEvl.png	(from http://www.merlionit.com/)
11:23:20	154811/154811	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:23:20%20GMT	https://www.merlionit.com/blog/sundar-pichai-o-que-pensa-o-chefao-do-google-sobre-regulacao-e-gasto-de-energia-da-ia	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/sundar-pichai-o-que-pensa-o-chefao-do-google-sobre-regulacao-e-gasto-de-energia-da-ia.html	(from http://www.merlionit.com/)
11:23:20	57109/57109	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20May%202025%2012:39:17%20GMT	https://merlionit.com/storage/app/uploads/F1IBrkWhIOc0smB0giM0aHepvq6vekfCG88A1QpX.jpg	C:/My%20Web%20Sites/merlion_copia/merlionit.com/storage/app/uploads/F1IBrkWhIOc0smB0giM0aHepvq6vekfCG88A1QpX.jpg	(from http://www.merlionit.com/)
11:23:20	154578/154578	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:23:21%20GMT	https://www.merlionit.com/blog/bacteria-desconhecida-na-terra-e-encontrada-na-estacao-espacial-chinesa	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/bacteria-desconhecida-na-terra-e-encontrada-na-estacao-espacial-chinesa.html	(from http://www.merlionit.com/)
11:23:20	69663/69663	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20May%202025%2012:30:04%20GMT	https://merlionit.com/storage/app/uploads/MkKih4oJZOOO9v3sMoMd2aU0sSPNfVXgy1xTqVRU.jpg	C:/My%20Web%20Sites/merlion_copia/merlionit.com/storage/app/uploads/MkKih4oJZOOO9v3sMoMd2aU0sSPNfVXgy1xTqVRU.jpg	(from http://www.merlionit.com/)
11:23:21	154567/154567	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:23:21%20GMT	https://www.merlionit.com/blog/chatgpt-tera-versao-fisica-por-que-a-openai-comprou-startup-do-criador-do-visual-do-iphone	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/chatgpt-tera-versao-fisica-por-que-a-openai-comprou-startup-do-criador-do-visual-do-iphone.html	(from http://www.merlionit.com/)
11:23:21	25436/25436	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20May%202025%2012:26:09%20GMT	https://merlionit.com/storage/app/uploads/aUCz8rmz3Bh6DZbcNqeNtfJVemZpquYm1m11xfye.jpg	C:/My%20Web%20Sites/merlion_copia/merlionit.com/storage/app/uploads/aUCz8rmz3Bh6DZbcNqeNtfJVemZpquYm1m11xfye.jpg	(from http://www.merlionit.com/)
11:23:21	155162/155162	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:23:21%20GMT	https://www.merlionit.com/blog/tecnologia-de-lblack-mirrorr-para-recriar-consciencia-e-desenvolvida	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/tecnologia-de-lblack-mirrorr-para-recriar-consciencia-e-desenvolvida.html	(from http://www.merlionit.com/)
11:23:21	20500/20500	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20May%202025%2020:09:02%20GMT	https://merlionit.com/storage/app/uploads/wVt47Zfw0IfEsYWshVM5BDklyNE4dWCRnNdm0W5D.jpg	C:/My%20Web%20Sites/merlion_copia/merlionit.com/storage/app/uploads/wVt47Zfw0IfEsYWshVM5BDklyNE4dWCRnNdm0W5D.jpg	(from http://www.merlionit.com/)
11:23:22	154012/154012	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:23:22%20GMT	https://www.merlionit.com/blog/a-face-do-risco-o-rosto-como-senha	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/a-face-do-risco-o-rosto-como-senha.html	(from http://www.merlionit.com/)
11:23:22	20247/20247	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20May%202025%2020:03:12%20GMT	https://merlionit.com/storage/app/uploads/ZsJKn61RuOePEi1MQ6yVna9Gv4ukZdn7LFKwSHVm.jpg	C:/My%20Web%20Sites/merlion_copia/merlionit.com/storage/app/uploads/ZsJKn61RuOePEi1MQ6yVna9Gv4ukZdn7LFKwSHVm.jpg	(from http://www.merlionit.com/)
11:23:22	154423/154423	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:23:22%20GMT	https://www.merlionit.com/blog/spacex-de-musk-recebe-aval-dos-eua-para-aumentar-numero-de-lancamentos-da-nave-starship-no-texas	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/spacex-de-musk-recebe-aval-dos-eua-para-aumentar-numero-de-lancamentos-da-nave-starship-no-texas.html	(from http://www.merlionit.com/)
11:23:22	11606/11606	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20May%202025%2019:57:41%20GMT	https://merlionit.com/storage/app/uploads/1RHUPjauZOFtMfPl7WQEYU25OFkBlhbJuTDhmIiV.jpg	C:/My%20Web%20Sites/merlion_copia/merlionit.com/storage/app/uploads/1RHUPjauZOFtMfPl7WQEYU25OFkBlhbJuTDhmIiV.jpg	(from http://www.merlionit.com/)
11:23:22	1530/1530	---M--	200	added ('OK')	image/png	date:Mon,%2005%20May%202025%2012:21:41%20GMT	https://merlionit.com/storage/app/uploads/xHnOjZqRXOcB4C7l20unM7mcQWTnnEsA362vP2IK.png	C:/My%20Web%20Sites/merlion_copia/merlionit.com/storage/app/uploads/xHnOjZqRXOcB4C7l20unM7mcQWTnnEsA362vP2IK.png	(from http://www.merlionit.com/)
11:23:22	345579/345579	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20May%202025%2012:20:34%20GMT	https://merlionit.com/storage/app/uploads/KRRTErGumZcprpXBdYh7D9ghIhgctNHagLFHSZTX.jpg	C:/My%20Web%20Sites/merlion_copia/merlionit.com/storage/app/uploads/KRRTErGumZcprpXBdYh7D9ghIhgctNHagLFHSZTX.jpg	(from http://www.merlionit.com/)
11:23:23	278863/278863	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20May%202025%2012:21:21%20GMT	https://merlionit.com/storage/app/uploads/TgjlDPZzc73v5mNewdA0Fl2CgPydd7k1rqRY7kBW.jpg	C:/My%20Web%20Sites/merlion_copia/merlionit.com/storage/app/uploads/TgjlDPZzc73v5mNewdA0Fl2CgPydd7k1rqRY7kBW.jpg	(from http://www.merlionit.com/)
11:23:23	154196/154196	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20May%202025%2012:18:34%20GMT	https://merlionit.com/storage/app/uploads/0qSPXcYt9sGmVzQE8ihYAYrn0QXpx714ms0M3BUQ.jpg	C:/My%20Web%20Sites/merlion_copia/merlionit.com/storage/app/uploads/0qSPXcYt9sGmVzQE8ihYAYrn0QXpx714ms0M3BUQ.jpg	(from http://www.merlionit.com/)
11:23:23	325747/325747	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20May%202025%2012:20:46%20GMT	https://merlionit.com/storage/app/uploads/nMxGTRF9BmqNvClztSPhvbvHjbTiHZWBECHvVVBp.jpg	C:/My%20Web%20Sites/merlion_copia/merlionit.com/storage/app/uploads/nMxGTRF9BmqNvClztSPhvbvHjbTiHZWBECHvVVBp.jpg	(from http://www.merlionit.com/)
11:23:23	258266/258266	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20May%202025%2012:21:55%20GMT	https://merlionit.com/storage/app/uploads/Zwj9MpOlQhsBZAsIT92jgYCcwyYKYC6uss1Wrss8.jpg	C:/My%20Web%20Sites/merlion_copia/merlionit.com/storage/app/uploads/Zwj9MpOlQhsBZAsIT92jgYCcwyYKYC6uss1Wrss8.jpg	(from http://www.merlionit.com/)
11:23:24	1820/1820	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Apr%202025%2015:23:54%20GMT	https://www.merlionit.com/public/site/assets/images/icon-whatsApp.png	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/images/icon-whatsApp.png	(from http://www.merlionit.com/)
11:23:24	51774/51774	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Apr%202025%2015:24:10%20GMT	https://www.merlionit.com/public/site/assets/images/img_yellow_tiktok.png	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/images/img_yellow_tiktok.png	(from http://www.merlionit.com/)
11:23:24	51079/51079	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Apr%202025%2015:24:10%20GMT	https://www.merlionit.com/public/site/assets/images/img_yellow_youtube.png	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/images/img_yellow_youtube.png	(from http://www.merlionit.com/)
11:23:24	52541/52541	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Apr%202025%2015:24:09%20GMT	https://www.merlionit.com/public/site/assets/images/img_yellow_pinterest.png	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/images/img_yellow_pinterest.png	(from http://www.merlionit.com/)
11:23:25	53691/53691	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Apr%202025%2015:24:11%20GMT	https://www.merlionit.com/public/site/assets/images/logoFooter.png	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/images/logoFooter.png	(from http://www.merlionit.com/)
11:23:25	54940/54940	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:23:25%20GMT	https://www.merlionit.com/institucional/termos-de-uso	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/institucional/termos-de-uso.html	(from http://www.merlionit.com/)
11:23:25	68641/68641	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:23:26%20GMT	https://www.merlionit.com/institucional/politicas-de-privacidade	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/institucional/politicas-de-privacidade.html	(from http://www.merlionit.com/)
11:23:26	0/0	---M--	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:23:26%20GMT	https://www.merlionit.com/robots.txt		(from http://www.merlionit.com/)
11:23:26	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=206666591	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.minb914.css	(from https://www.merlionit.com/home)
11:23:26	362/362	---M-Z	302	error ('Found')	text/html	date:Tue,%2010%20Jun%202025%2015:23:26%20GMT	https://www.merlionit.com/locale?locale=en&r=aG9tZQ==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/localeef73	(from https://www.merlionit.com/home)
11:23:26	362/362	---M-Z	302	error ('Found')	text/html	date:Tue,%2010%20Jun%202025%2015:23:27%20GMT	https://www.merlionit.com/locale?locale=es&r=aG9tZQ==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/localeab53	(from https://www.merlionit.com/home)
11:23:27	109808/109808	---M--	200	added ('OK')	font/woff2	date:Fri,%2025%20Apr%202025%2015:38:14%20GMT	https://www.merlionit.com/public/site/assets/css/fontawesome-free-6.4.2-web/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/fontawesome-free-6.4.2-web/webfonts/fa-brands-400.woff2	(from https://www.merlionit.com/public/site/assets/css/fontawesome-free-6.4.2-web/css/all.min.css)
11:23:27	189684/189684	---M--	200	added ('OK')	font/ttf	date:Fri,%2025%20Apr%202025%2015:38:14%20GMT	https://www.merlionit.com/public/site/assets/css/fontawesome-free-6.4.2-web/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/fontawesome-free-6.4.2-web/webfonts/fa-brands-400.ttf	(from https://www.merlionit.com/public/site/assets/css/fontawesome-free-6.4.2-web/css/all.min.css)
11:23:27	24488/24488	---M--	200	added ('OK')	font/woff2	date:Fri,%2025%20Apr%202025%2015:38:15%20GMT	https://www.merlionit.com/public/site/assets/css/fontawesome-free-6.4.2-web/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/fontawesome-free-6.4.2-web/webfonts/fa-regular-400.woff2	(from https://www.merlionit.com/public/site/assets/css/fontawesome-free-6.4.2-web/css/all.min.css)
11:23:27	63348/63348	---M--	200	added ('OK')	font/ttf	date:Fri,%2025%20Apr%202025%2015:38:15%20GMT	https://www.merlionit.com/public/site/assets/css/fontawesome-free-6.4.2-web/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/fontawesome-free-6.4.2-web/webfonts/fa-regular-400.ttf	(from https://www.merlionit.com/public/site/assets/css/fontawesome-free-6.4.2-web/css/all.min.css)
11:23:27	150020/150020	---M--	200	added ('OK')	font/woff2	date:Fri,%2025%20Apr%202025%2015:38:16%20GMT	https://www.merlionit.com/public/site/assets/css/fontawesome-free-6.4.2-web/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/fontawesome-free-6.4.2-web/webfonts/fa-solid-900.woff2	(from https://www.merlionit.com/public/site/assets/css/fontawesome-free-6.4.2-web/css/all.min.css)
11:23:28	394668/394668	---M--	200	added ('OK')	font/ttf	date:Fri,%2025%20Apr%202025%2015:38:16%20GMT	https://www.merlionit.com/public/site/assets/css/fontawesome-free-6.4.2-web/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/fontawesome-free-6.4.2-web/webfonts/fa-solid-900.ttf	(from https://www.merlionit.com/public/site/assets/css/fontawesome-free-6.4.2-web/css/all.min.css)
11:23:28	4568/4568	---M--	200	added ('OK')	font/woff2	date:Fri,%2025%20Apr%202025%2015:38:17%20GMT	https://www.merlionit.com/public/site/assets/css/fontawesome-free-6.4.2-web/webfonts/fa-v4compatibility.woff2	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/fontawesome-free-6.4.2-web/webfonts/fa-v4compatibility.woff2	(from https://www.merlionit.com/public/site/assets/css/fontawesome-free-6.4.2-web/css/all.min.css)
11:23:28	10172/10172	---M--	200	added ('OK')	font/ttf	date:Fri,%2025%20Apr%202025%2015:38:17%20GMT	https://www.merlionit.com/public/site/assets/css/fontawesome-free-6.4.2-web/webfonts/fa-v4compatibility.ttf	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/fontawesome-free-6.4.2-web/webfonts/fa-v4compatibility.ttf	(from https://www.merlionit.com/public/site/assets/css/fontawesome-free-6.4.2-web/css/all.min.css)
11:23:28	6992/6992	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Apr%202025%2015:38:36%20GMT	https://www.merlionit.com/public/site/assets/js/jquery-ui-1.12.1/images/ui-icons_444444_256x240.png	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/js/jquery-ui-1.12.1/images/ui-icons_444444_256x240.png	(from https://www.merlionit.com/public/site/assets/js/jquery-ui-1.12.1/jquery-ui.min.css)
11:23:29	6988/6988	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Apr%202025%2015:38:37%20GMT	https://www.merlionit.com/public/site/assets/js/jquery-ui-1.12.1/images/ui-icons_555555_256x240.png	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/js/jquery-ui-1.12.1/images/ui-icons_555555_256x240.png	(from https://www.merlionit.com/public/site/assets/js/jquery-ui-1.12.1/jquery-ui.min.css)
11:23:29	6299/6299	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Apr%202025%2015:38:38%20GMT	https://www.merlionit.com/public/site/assets/js/jquery-ui-1.12.1/images/ui-icons_ffffff_256x240.png	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/js/jquery-ui-1.12.1/images/ui-icons_ffffff_256x240.png	(from https://www.merlionit.com/public/site/assets/js/jquery-ui-1.12.1/jquery-ui.min.css)
11:23:29	4549/4549	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Apr%202025%2015:38:37%20GMT	https://www.merlionit.com/public/site/assets/js/jquery-ui-1.12.1/images/ui-icons_777620_256x240.png	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/js/jquery-ui-1.12.1/images/ui-icons_777620_256x240.png	(from https://www.merlionit.com/public/site/assets/js/jquery-ui-1.12.1/jquery-ui.min.css)
11:23:29	4549/4549	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Apr%202025%2015:38:38%20GMT	https://www.merlionit.com/public/site/assets/js/jquery-ui-1.12.1/images/ui-icons_cc0000_256x240.png	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/js/jquery-ui-1.12.1/images/ui-icons_cc0000_256x240.png	(from https://www.merlionit.com/public/site/assets/js/jquery-ui-1.12.1/jquery-ui.min.css)
11:23:30	6999/6999	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Apr%202025%2015:38:37%20GMT	https://www.merlionit.com/public/site/assets/js/jquery-ui-1.12.1/images/ui-icons_777777_256x240.png	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/js/jquery-ui-1.12.1/images/ui-icons_777777_256x240.png	(from https://www.merlionit.com/public/site/assets/js/jquery-ui-1.12.1/jquery-ui.min.css)
11:23:30	13864/13864	---M--	200	added ('OK')	font/woff2	date:Fri,%2025%20Apr%202025%2015:29:34%20GMT	https://www.merlionit.com/public/site/assets/css/font/HubheadRegular.woff2	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/font/HubheadRegular.woff2	(from https://www.merlionit.com/public/site/assets/css/style.min.css?v=1993739322)
11:23:30	19292/19292	---M--	200	added ('OK')	font/woff	date:Fri,%2025%20Apr%202025%2015:29:34%20GMT	https://www.merlionit.com/public/site/assets/css/font/HubheadRegular.woff	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/font/HubheadRegular.woff	(from https://www.merlionit.com/public/site/assets/css/style.min.css?v=1993739322)
11:23:30	8870/8870	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Apr%202025%2015:23:45%20GMT	https://www.merlionit.com/public/site/assets/images/bgBlogView2.png	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/images/bgBlogView2.png	(from https://www.merlionit.com/public/site/assets/css/style.min.css?v=1993739322)
11:23:31	51513/51513	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Apr%202025%2015:24:13%20GMT	https://www.merlionit.com/public/site/assets/images/stripes.png	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/images/stripes.png	(from https://www.merlionit.com/public/site/assets/css/style.min.css?v=1993739322)
11:23:31	284/284	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Apr%202025%2015:23:53%20GMT	https://www.merlionit.com/public/site/assets/images/bg_select.png	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/images/bg_select.png	(from https://www.merlionit.com/public/site/assets/css/style.min.css?v=1993739322)
11:23:31	54303/54303	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Apr%202025%2015:23:42%20GMT	https://www.merlionit.com/public/site/assets/images/bgAboutHome.jpg	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/images/bgAboutHome.jpg	(from https://www.merlionit.com/public/site/assets/css/style.min.css?v=1993739322)
11:23:31	809454/809454	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Apr%202025%2015:23:48%20GMT	https://www.merlionit.com/public/site/assets/images/bgMedia.png	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/images/bgMedia.png	(from https://www.merlionit.com/public/site/assets/css/style.min.css?v=1993739322)
11:23:32	1466793/1466793	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Apr%202025%2015:23:51%20GMT	https://www.merlionit.com/public/site/assets/images/bgResults.png	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/images/bgResults.png	(from https://www.merlionit.com/public/site/assets/css/style.min.css?v=1993739322)
11:23:32	65729/65729	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Apr%202025%2015:23:53%20GMT	https://www.merlionit.com/public/site/assets/images/bgResultsEvid2.png	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/images/bgResultsEvid2.png	(from https://www.merlionit.com/public/site/assets/css/style.min.css?v=1993739322)
11:23:32	1362/1362	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Apr%202025%2015:31:02%20GMT	https://www.merlionit.com/public/site/assets/js/fancybox2/fancybox_sprite.png	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/js/fancybox2/fancybox_sprite.png	(from https://www.merlionit.com/public/site/assets/js/fancybox2/jquery.fancybox.css?v=2.1.5)
11:23:33	6567/6567	---M--	200	added ('OK')	image/gif	date:Fri,%2025%20Apr%202025%2015:31:01%20GMT	https://www.merlionit.com/public/site/assets/js/fancybox2/fancybox_loading.gif	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/js/fancybox2/fancybox_loading.gif	(from https://www.merlionit.com/public/site/assets/js/fancybox2/jquery.fancybox.css?v=2.1.5)
11:23:33	43/43	---M--	200	added ('OK')	image/gif	date:Fri,%2025%20Apr%202025%2015:31:01%20GMT	https://www.merlionit.com/public/site/assets/js/fancybox2/blank.gif	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/js/fancybox2/blank.gif	(from https://www.merlionit.com/public/site/assets/js/fancybox2/jquery.fancybox.css?v=2.1.5)
